10.1034/j.1600-0412.2003.820107.x
10.1037//1089-2680.6.2.139
10.1037//1528-3542.1.3.276
10.1037//O022-3514.78.5.871
10.1037//OO22-3514.79.6.962
10.1037/0002-9432.71.2.245
10.1037/0002-9432.73.2.167
10.1037/0002-9432.75.1.3
10.1037/0002-9432.75.2.324
10.1037/0002-9432.76.1.103
10.1037/0002-9432.76.1.55
10.1037/0002-9432.76.3.295
10.1037/0002-9432.76.4.482
10.1037/0002-9432.77.4.550
10.1037/0002-9432.77.4.550/citedby
10.1037/0003-0066X.56.9.754
10.1037/0003-066X.30.8.859
10.1037/0003-066X.31.2.135
10.1037/0003-066X.31.8.572
10.1037/0003-066X.32.3.197
10.1037/0003-066X.32.6.487
10.1037/0003-066X.32.9.752
10.1037/0003-066X.34.10.906
10.1037/0003-066X.34.11.1085
10.1037/0003-066X.34.7.571
10.1037/0003-066X.35.1.1
10.1037/0003-066X.35.2.151
10.1037/0003-066X.35.7.603
10.1037/0003-066X.35.7.639
10.1037/0003-066X.35.8.691
10.1037/0003-066X.36.2.129
10.1037/0003-066X.36.3.276
10.1037/0003-066X.36.4.343
10.1037/0003-066X.36.4.357
10.1037/0003-066X.36.8.879
10.1037/0003-066X.37.2.122
10.1037/0003-066X.37.2.212
10.1037/0003-066X.37.4.385
10.1037/0003-066X.37.4.411
10.1037/0003-066X.37.7.802
10.1037/0003-066X.37.8.904
10.1037/0003-066X.38.1.57
10.1037/0003-066X.38.11.1161
10.1037/0003-066X.38.9.982
10.1037/0003-066X.39.10.1123
10.1037/0003-066X.39.12.1372
10.1037/0003-066X.39.2.176
10.1037/0003-066X.39.3.214
10.1037/0003-066X.39.4.341
10.1037/0003-066X.39.6.698
10.1037/0003-066X.39.7.787
10.1037/0003-066X.39.7.794
10.1037/0003-066X.40.11.1189
10.1037/0003-066X.40.11.1219
10.1037/0003-066X.40.11.1231
10.1037/0003-066X.40.2.133
10.1037/0003-066X.40.2.165
10.1037/0003-066X.40.3.266
10.1037/0003-066X.40.3.355
10.1037/0003-066X.40.4.423
10.1037/0003-066X.40.7.812
10.1037/0003-066X.40.8.905
10.1037/0003-066X.41.1.3
10.1037/0003-066X.41.10.1040
10.1037/0003-066X.41.3.264
10.1037/0003-066X.41.9.1012
10.1037/0003-066X.41.9.954
10.1037/0003-066X.42.5.513.a
10.1037/0003-066X.43.7.582
10.1037/0003-066X.44.1.19
10.1037/0003-066X.44.12.1469
10.1037/0003-066X.44.2.112
10.1037/0003-066X.44.2.134
10.1037/0003-066X.44.2.98
10.1037/0003-066X.44.3.513
10.1037/0003-066X.44.4.695
10.1037/0003-066X.44.9.1175
10.1037/0003-066X.44.9.1185
10.1037/0003-066X.45.10.1146
10.1037/0003-066X.45.10.1159
10.1037/0003-066X.45.12.1297
10.1037/0003-066X.45.12.1304
10.1037/0003-066X.45.2.262
10.1037/0003-066X.45.3.385
10.1037/0003-066X.45.4.489
10.1037/0003-066X.45.4.513
10.1037/0003-066X.45.5.612
10.1037/0003-066X.45.8.913
10.1037/0003-066X.45.8.921
10.1037/0003-066X.45.9.1043
10.1037/0003-066X.46.1.16
10.1037/0003-066X.46.1.78
10.1037/0003-066X.46.12.1346
10.1037/0003-066X.46.4.326
10.1037/0003-066X.46.8.819
10.1037/0003-066X.47.1.23
10.1037/0003-066X.47.10.1237
10.1037/0003-066X.47.11.1383
10.1037/0003-066X.47.11.1423
10.1037/0003-066X.47.11.1454
10.1037/0003-066X.47.11.1464
10.1037/0003-066X.47.2.143
10.1037/0003-066X.47.2.170
10.1037/0003-066X.47.2.190
10.1037/0003-066X.47.2.299
10.1037/0003-066X.47.2.308
10.1037/0003-066X.47.6.761
10.1037/0003-066X.47.6.766
10.1037/0003-066X.47.6.812
10.1037/0003-066X.47.8.1019
10.1037/0003-066X.47.9.1083
10.1037/0003-066X.47.9.1102
10.1037/0003-066X.48.1.26
10.1037/0003-066X.48.10.1062
10.1037/0003-066X.48.10.1070
10.1037/0003-066X.48.10.10701
10.1037/0003-066X.48.11.1117
10.1037/0003-066X.48.12.1181
10.1037/0003-066X.48.2.90
10.1037/0003-066X.48.4.384
10.1037/0003-066X.48.5.518
10.1037/0003-066X.48.5.572
10.1037/0003-066X.48.6.621
10.1037/0003-066X.48.6.638
10.1037/0003-066X.49.1.15
10.1037/0003-066X.49.11.955
10.1037/0003-066X.49.12.1084
10.1037/0003-066X.49.12.997
10.1037/0003-066X.49.4.329
10.1037/0003-066X.50.10.846
10.1037/0003-066X.50.12.965
10.1037/0003-066X.50.6.449
10.1037/0003-066X.51.11.1153
10.1037/0003-066X.51.2.143
10.1037/0003-066X.51.2.77
10.1037/0003-066X.51.3.237
10.1037/0003-066X.51.3.241
10.1037/0003-066X.51.3.244
10.1037/0003-066X.51.3.248
10.1037/0003-066X.51.3.262
10.1037/0003-066X.51.5.469
10.1037/0003-066X.51.6.589
10.1037/0003-066X.51.6.599
10.1037/0003-066X.51.7.702
10.1037/0003-066X.51.9.918
10.1037/0003-066X.51.9.957
10.1037/0003-066X.52.1.45
10.1037/0003-066X.52.1.79
10.1037/0003-066X.52.12.1280
10.1037/0003-066X.52.12.1377
10.1037/0003-066X.52.12.1380.b
10.1037/0003-066X.52.2.117
10.1037/0003-066X.52.2.130
10.1037/0003-066X.52.3.221
10.1037/0003-066X.52.4.318
10.1037/0003-066X.52.5.509
10.1037/0003-066X.52.6.613
10.1037/0003-066X.52.9.941
10.1037/0003-066X.52.9.966
10.1037/0003-066X.52.9.973
10.1037/0003-066X.53.1.5
10.1037/0003-066X.53.10.1128
10.1037/0003-066X.53.2.121
10.1037/0003-066X.53.2.152
10.1037/0003-066X.53.2.185
10.1037/0003-066X.53.2.205
10.1037/0003-066X.53.2.242
10.1037/0003-066X.53.4.398
10.1037/0003-066X.53.5.533
10.1037/0003-066X.53.9.1017
10.1037/0003-066X.54.1.30
10.1037/0003-066X.54.1.5
10.1037/0003-066X.54.10.817
10.1037/0003-066X.54.10.821
10.1037/0003-066X.54.12.1053
10.1037/0003-066X.54.12.1061
10.1037/0003-066X.54.3.165
10.1037/0003-066X.54.3.182
10.1037/0003-066X.54.4.260
10.1037/0003-066X.54.5.364
10.1037/0003-066X.54.6.408
10.1037/0003-066X.54.7.480
10.1037/0003-066X.54.7.493
10.1037/0003-066X.54.7.516
10.1037/0003-066X.54.8.586
10.1037/0003-066X.54.8.594
10.1037/0003-066X.54.9.755
10.1037/0003-066X.55.1.122
10.1037/0003-066X.55.1.15
10.1037/0003-066X.55.1.34
10.1037/0003-066X.55.1.44
10.1037/0003-066X.55.1.5
10.1037/0003-066X.55.1.68
10.1037/0003-066X.55.1.99
10.1037/0003-066X.55.11.1217
10.1037/0003-066X.55.11.1233
10.1037/0003-066X.55.11.1247
10.1037/0003-066X.55.11.1330
10.1037/0003-066X.55.2.236
10.1037/0003-066X.55.2.241
10.1037/0003-066X.55.2.247
10.1037/0003-066X.55.2.260
10.1037/0003-066X.55.5.469
10.1037/0003-066X.55.6.599
10.1037/0003-066X.55.6.647
10.1037/0003-066X.55.7.721
10.1037/0003-066X.55.7.740
10.1037/0003-066X.55.9.1058
10.1037/0003-066X.56.11.864
10.1037/0003-066X.56.11.931</nowiki>
10.1037/0003-066X.56.2.109
